timestamp,route,speed_kmh,delay_per_km_min,weather,is_weekend
2024-04-13 02:00:00,Ton Duc Thang,33.78,0.06,Clear,1
2024-04-13 03:00:00,Ton Duc Thang,33.22,0.09,Clear,1
2024-04-13 04:00:00,Ton Duc Thang,33.9,0.06,Clear,1
2024-04-13 05:00:00,Ton Duc Thang,26.77,0.53,Rain,1
2024-04-13 06:00:00,Ton Duc Thang,32.69,0.12,Clear,1
2024-04-13 07:00:00,Ton Duc Thang,22.82,0.92,Rain,1
2024-04-13 08:00:00,Ton Duc Thang,36.0,0.0,Clear,1
2024-04-13 09:00:00,Ton Duc Thang,32.79,0.12,Clear,1
2024-04-13 10:00:00,Ton Duc Thang,21.55,1.07,Clear,1
2024-04-13 11:00:00,Ton Duc Thang,21.07,1.13,Rain,1
2024-04-13 12:00:00,Ton Duc Thang,22.61,0.94,Clear,1
2024-04-13 13:00:00,Ton Duc Thang,23.03,0.89,Clear,1
2024-04-13 14:00:00,Ton Duc Thang,24.43,0.74,Clear,1
2024-04-13 15:00:00,Ton Duc Thang,25.57,0.63,Clear,1
2024-04-13 16:00:00,Ton Duc Thang,21.6,1.06,Clear,1
2024-04-13 17:00:00,Ton Duc Thang,19.09,1.43,Rain,1
2024-04-13 18:00:00,Ton Duc Thang,10.1,4.23,Heavy Rain,1
2024-04-13 19:00:00,Ton Duc Thang,27.67,0.45,Clear,1
2024-04-13 20:00:00,Ton Duc Thang,26.51,0.55,Clear,1
2024-04-13 21:00:00,Ton Duc Thang,18.76,1.48,Rain,1
2024-04-13 22:00:00,Ton Duc Thang,26.77,0.53,Rain,1
2024-04-13 23:00:00,Ton Duc Thang,28.22,0.41,Rain,1
2024-04-14 00:00:00,Ton Duc Thang,24.47,0.74,Rain,1
2024-04-14 01:00:00,Ton Duc Thang,38.7,0.0,Clear,1
2024-04-14 02:00:00,Ton Duc Thang,24.43,0.74,Rain,1
2024-04-14 03:00:00,Ton Duc Thang,31.78,0.17,Clear,1
2024-04-14 04:00:00,Ton Duc Thang,34.06,0.05,Clear,1
2024-04-14 05:00:00,Ton Duc Thang,32.02,0.16,Clear,1
2024-04-14 06:00:00,Ton Duc Thang,31.71,0.18,Clear,1
2024-04-14 07:00:00,Ton Duc Thang,37.14,0.0,Clear,1
2024-04-14 08:00:00,Ton Duc Thang,15.23,2.23,Heavy Rain,1
2024-04-14 09:00:00,Ton Duc Thang,33.75,0.06,Clear,1
2024-04-14 10:00:00,Ton Duc Thang,24.06,0.78,Clear,1
2024-04-14 11:00:00,Ton Duc Thang,25.03,0.68,Clear,1
2024-04-14 12:00:00,Ton Duc Thang,25.73,0.62,Clear,1
2024-04-14 13:00:00,Ton Duc Thang,25.89,0.6,Clear,1
2024-04-14 14:00:00,Ton Duc Thang,22.52,0.95,Clear,1
2024-04-14 15:00:00,Ton Duc Thang,24.36,0.75,Clear,1
2024-04-14 16:00:00,Ton Duc Thang,23.97,0.79,Clear,1
2024-04-14 17:00:00,Ton Duc Thang,22.79,0.92,Clear,1
2024-04-14 18:00:00,Ton Duc Thang,16.51,1.92,Rain,1
2024-04-14 19:00:00,Ton Duc Thang,16.68,1.88,Rain,1
2024-04-14 20:00:00,Ton Duc Thang,24.5,0.73,Clear,1
2024-04-14 21:00:00,Ton Duc Thang,36.42,0.0,Clear,1
2024-04-14 22:00:00,Ton Duc Thang,38.13,0.0,Clear,1
2024-04-14 23:00:00,Ton Duc Thang,32.01,0.16,Clear,1
2024-04-15 00:00:00,Ton Duc Thang,36.89,0.0,Clear,0
2024-04-15 01:00:00,Ton Duc Thang,31.3,0.2,Clear,0
2024-04-15 02:00:00,Ton Duc Thang,36.94,0.0,Clear,0
2024-04-15 03:00:00,Ton Duc Thang,37.69,0.0,Clear,0
2024-04-15 04:00:00,Ton Duc Thang,37.8,0.0,Clear,0
2024-04-15 05:00:00,Ton Duc Thang,39.15,0.0,Clear,0
2024-04-15 06:00:00,Ton Duc Thang,19.35,1.39,Rain,0
2024-04-15 07:00:00,Ton Duc Thang,9.47,4.62,Clear,0
2024-04-15 08:00:00,Ton Duc Thang,6.36,7.72,Clear,0
2024-04-15 09:00:00,Ton Duc Thang,6.41,7.64,Clear,0
2024-04-15 10:00:00,Ton Duc Thang,23.63,0.83,Clear,0
2024-04-15 11:00:00,Ton Duc Thang,20.68,1.19,Clear,0
2024-04-15 12:00:00,Ton Duc Thang,8.27,5.54,Heavy Rain,0
2024-04-15 13:00:00,Ton Duc Thang,11.09,3.7,Rain,0
2024-04-15 14:00:00,Ton Duc Thang,17.81,1.66,Clear,0
2024-04-15 15:00:00,Ton Duc Thang,19.0,1.44,Rain,0
2024-04-15 16:00:00,Ton Duc Thang,19.46,1.37,Rain,0
2024-04-15 17:00:00,Ton Duc Thang,5.14,9.96,Clear,0
2024-04-15 18:00:00,Ton Duc Thang,4.26,12.37,Clear,0
2024-04-15 19:00:00,Ton Duc Thang,7.22,6.6,Clear,0
2024-04-15 20:00:00,Ton Duc Thang,35.38,0.0,Clear,0
2024-04-15 21:00:00,Ton Duc Thang,32.29,0.14,Clear,0
2024-04-15 22:00:00,Ton Duc Thang,25.16,0.67,Rain,0
2024-04-15 23:00:00,Ton Duc Thang,38.11,0.0,Clear,0
2024-04-16 00:00:00,Ton Duc Thang,21.17,1.12,Rain,0
2024-04-16 01:00:00,Ton Duc Thang,21.5,1.08,Rain,0
2024-04-16 02:00:00,Ton Duc Thang,33.54,0.07,Clear,0
2024-04-16 03:00:00,Ton Duc Thang,34.66,0.02,Clear,0
2024-04-16 04:00:00,Ton Duc Thang,33.89,0.06,Clear,0
2024-04-16 05:00:00,Ton Duc Thang,34.52,0.02,Clear,0
2024-04-16 06:00:00,Ton Duc Thang,33.0,0.1,Clear,0
2024-04-16 07:00:00,Ton Duc Thang,7.12,6.71,Clear,0
2024-04-16 08:00:00,Ton Duc Thang,3.81,14.04,Rain,0
2024-04-16 09:00:00,Ton Duc Thang,8.57,5.29,Clear,0
2024-04-16 10:00:00,Ton Duc Thang,24.01,0.78,Clear,0
2024-04-16 11:00:00,Ton Duc Thang,21.31,1.1,Clear,0
2024-04-16 12:00:00,Ton Duc Thang,10.84,3.82,Rain,0
2024-04-16 13:00:00,Ton Duc Thang,19.01,1.44,Clear,0
2024-04-16 14:00:00,Ton Duc Thang,14.33,2.47,Rain,0
2024-04-16 15:00:00,Ton Duc Thang,17.0,1.82,Clear,0
2024-04-16 16:00:00,Ton Duc Thang,17.48,1.72,Clear,0
2024-04-16 17:00:00,Ton Duc Thang,4.47,11.7,Clear,0
2024-04-16 18:00:00,Ton Duc Thang,4.55,11.46,Clear,0
2024-04-16 19:00:00,Ton Duc Thang,3.95,13.46,Clear,0
2024-04-16 20:00:00,Ton Duc Thang,34.49,0.03,Clear,0
2024-04-16 21:00:00,Ton Duc Thang,36.66,0.0,Clear,0
2024-04-16 22:00:00,Ton Duc Thang,34.41,0.03,Clear,0
2024-04-16 23:00:00,Ton Duc Thang,38.06,0.0,Clear,0
2024-04-17 00:00:00,Ton Duc Thang,34.21,0.04,Clear,0
2024-04-17 01:00:00,Ton Duc Thang,34.11,0.04,Clear,0
2024-04-17 02:00:00,Ton Duc Thang,36.81,0.0,Clear,0
2024-04-17 03:00:00,Ton Duc Thang,32.68,0.12,Clear,0
2024-04-17 04:00:00,Ton Duc Thang,36.26,0.0,Clear,0
2024-04-17 05:00:00,Ton Duc Thang,25.02,0.68,Rain,0
2024-04-17 06:00:00,Ton Duc Thang,34.45,0.03,Clear,0
2024-04-17 07:00:00,Ton Duc Thang,8.38,5.45,Clear,0
2024-04-17 08:00:00,Ton Duc Thang,10.32,4.1,Clear,0
2024-04-17 09:00:00,Ton Duc Thang,5.71,8.79,Clear,0
2024-04-17 10:00:00,Ton Duc Thang,20.33,1.24,Clear,0
2024-04-17 11:00:00,Ton Duc Thang,17.3,1.75,Clear,0
2024-04-17 12:00:00,Ton Duc Thang,25.03,0.68,Clear,0
2024-04-17 13:00:00,Ton Duc Thang,21.56,1.07,Clear,0
2024-04-17 14:00:00,Ton Duc Thang,20.77,1.17,Clear,0
2024-04-17 15:00:00,Ton Duc Thang,21.28,1.1,Clear,0
2024-04-17 16:00:00,Ton Duc Thang,23.3,0.86,Clear,0
2024-04-17 17:00:00,Ton Duc Thang,7.74,6.03,Clear,0
2024-04-17 18:00:00,Ton Duc Thang,5.08,10.11,Clear,0
2024-04-17 19:00:00,Ton Duc Thang,3.51,15.36,Rain,0
2024-04-17 20:00:00,Ton Duc Thang,32.01,0.16,Clear,0
2024-04-17 21:00:00,Ton Duc Thang,37.69,0.0,Clear,0
2024-04-17 22:00:00,Ton Duc Thang,14.57,2.4,Heavy Rain,0
2024-04-17 23:00:00,Ton Duc Thang,26.1,0.58,Rain,0
2024-04-18 00:00:00,Ton Duc Thang,34.73,0.01,Clear,0
2024-04-18 01:00:00,Ton Duc Thang,39.16,0.0,Clear,0
2024-04-18 02:00:00,Ton Duc Thang,27.01,0.51,Rain,0
2024-04-18 03:00:00,Ton Duc Thang,38.12,0.0,Clear,0
2024-04-18 04:00:00,Ton Duc Thang,36.14,0.0,Clear,0
2024-04-18 05:00:00,Ton Duc Thang,24.88,0.7,Rain,0
2024-04-18 06:00:00,Ton Duc Thang,35.57,0.0,Clear,0
2024-04-18 07:00:00,Ton Duc Thang,8.93,5.0,Clear,0
2024-04-18 08:00:00,Ton Duc Thang,9.73,4.45,Clear,0
2024-04-18 09:00:00,Ton Duc Thang,6.63,7.33,Clear,0
2024-04-18 10:00:00,Ton Duc Thang,19.45,1.37,Clear,0
2024-04-18 11:00:00,Ton Duc Thang,20.33,1.24,Clear,0
2024-04-18 12:00:00,Ton Duc Thang,19.75,1.32,Clear,0
2024-04-18 13:00:00,Ton Duc Thang,19.83,1.31,Clear,0
2024-04-18 14:00:00,Ton Duc Thang,22.13,1.0,Clear,0
2024-04-18 15:00:00,Ton Duc Thang,17.86,1.64,Rain,0
2024-04-18 16:00:00,Ton Duc Thang,23.71,0.82,Clear,0
2024-04-18 17:00:00,Ton Duc Thang,6.14,8.06,Rain,0
2024-04-18 18:00:00,Ton Duc Thang,3.83,13.95,Rain,0
2024-04-18 19:00:00,Ton Duc Thang,6.57,7.41,Clear,0
2024-04-18 20:00:00,Ton Duc Thang,32.47,0.13,Clear,0
2024-04-18 21:00:00,Ton Duc Thang,31.66,0.18,Clear,0
2024-04-18 22:00:00,Ton Duc Thang,39.67,0.0,Clear,0
2024-04-18 23:00:00,Ton Duc Thang,36.77,0.0,Clear,0
2024-04-19 00:00:00,Ton Duc Thang,25.7,0.62,Rain,0
2024-04-19 01:00:00,Ton Duc Thang,22.56,0.95,Rain,0
2024-04-19 02:00:00,Ton Duc Thang,11.21,3.64,Heavy Rain,0
2024-04-19 03:00:00,Ton Duc Thang,39.06,0.0,Clear,0
2024-04-19 04:00:00,Ton Duc Thang,38.57,0.0,Clear,0
2024-04-19 05:00:00,Ton Duc Thang,34.59,0.02,Clear,0
2024-04-19 06:00:00,Ton Duc Thang,35.65,0.0,Clear,0
2024-04-19 07:00:00,Ton Duc Thang,6.43,7.62,Clear,0
2024-04-19 08:00:00,Ton Duc Thang,10.28,4.12,Clear,0
2024-04-19 09:00:00,Ton Duc Thang,7.14,6.69,Clear,0
2024-04-19 10:00:00,Ton Duc Thang,17.89,1.64,Rain,0
2024-04-19 11:00:00,Ton Duc Thang,20.54,1.21,Clear,0
2024-04-19 12:00:00,Ton Duc Thang,8.23,5.58,Heavy Rain,0
2024-04-19 13:00:00,Ton Duc Thang,16.69,1.88,Rain,0
2024-04-19 14:00:00,Ton Duc Thang,15.94,2.05,Rain,0
2024-04-19 15:00:00,Ton Duc Thang,17.83,1.65,Clear,0
2024-04-19 16:00:00,Ton Duc Thang,23.89,0.8,Clear,0
2024-04-19 17:00:00,Ton Duc Thang,6.23,7.91,Clear,0
2024-04-19 18:00:00,Ton Duc Thang,3.87,13.81,Clear,0
2024-04-19 19:00:00,Ton Duc Thang,3.0,18.29,Heavy Rain,0
2024-04-19 20:00:00,Ton Duc Thang,35.68,0.0,Clear,0
2024-04-19 21:00:00,Ton Duc Thang,22.5,0.95,Rain,0
2024-04-19 22:00:00,Ton Duc Thang,38.42,0.0,Clear,0
2024-04-19 23:00:00,Ton Duc Thang,20.26,1.25,Rain,0
2024-04-20 00:00:00,Ton Duc Thang,31.94,0.16,Clear,1
2024-04-20 01:00:00,Ton Duc Thang,30.66,0.24,Clear,1
2024-04-20 02:00:00,Ton Duc Thang,12.84,2.96,Heavy Rain,1
2024-04-20 03:00:00,Ton Duc Thang,34.67,0.02,Clear,1
2024-04-20 04:00:00,Ton Duc Thang,30.62,0.24,Clear,1
2024-04-20 05:00:00,Ton Duc Thang,28.72,0.38,Rain,1
2024-04-20 06:00:00,Ton Duc Thang,36.18,0.0,Clear,1
2024-04-20 07:00:00,Ton Duc Thang,39.32,0.0,Clear,1
2024-04-20 08:00:00,Ton Duc Thang,38.04,0.0,Clear,1
2024-04-20 09:00:00,Ton Duc Thang,31.83,0.17,Clear,1
2024-04-20 10:00:00,Ton Duc Thang,27.08,0.5,Clear,1
2024-04-20 11:00:00,Ton Duc Thang,25.71,0.62,Clear,1
2024-04-20 12:00:00,Ton Duc Thang,20.69,1.19,Rain,1
2024-04-20 13:00:00,Ton Duc Thang,21.7,1.05,Clear,1
2024-04-20 14:00:00,Ton Duc Thang,22.68,0.93,Clear,1
2024-04-20 15:00:00,Ton Duc Thang,21.25,1.11,Clear,1
2024-04-20 16:00:00,Ton Duc Thang,24.25,0.76,Clear,1
2024-04-20 17:00:00,Ton Duc Thang,25.27,0.66,Clear,1
2024-04-20 18:00:00,Ton Duc Thang,23.38,0.85,Clear,1
2024-04-20 19:00:00,Ton Duc Thang,26.03,0.59,Clear,1
2024-04-20 20:00:00,Ton Duc Thang,20.63,1.19,Clear,1
2024-04-20 21:00:00,Ton Duc Thang,31.87,0.17,Clear,1
2024-04-20 22:00:00,Ton Duc Thang,32.5,0.13,Clear,1
2024-04-20 23:00:00,Ton Duc Thang,36.74,0.0,Clear,1
2024-04-21 00:00:00,Ton Duc Thang,35.97,0.0,Clear,1
2024-04-21 01:00:00,Ton Duc Thang,36.14,0.0,Clear,1
2024-04-21 02:00:00,Ton Duc Thang,35.41,0.0,Clear,1
2024-04-21 03:00:00,Ton Duc Thang,36.14,0.0,Clear,1
2024-04-21 04:00:00,Ton Duc Thang,35.61,0.0,Clear,1
2024-04-21 05:00:00,Ton Duc Thang,28.06,0.42,Rain,1
2024-04-21 06:00:00,Ton Duc Thang,36.0,0.0,Clear,1
2024-04-21 07:00:00,Ton Duc Thang,37.4,0.0,Clear,1
2024-04-21 08:00:00,Ton Duc Thang,36.06,0.0,Clear,1
2024-04-21 09:00:00,Ton Duc Thang,36.62,0.0,Clear,1
2024-04-21 10:00:00,Ton Duc Thang,24.06,0.78,Clear,1
2024-04-21 11:00:00,Ton Duc Thang,25.79,0.61,Clear,1
2024-04-21 12:00:00,Ton Duc Thang,27.5,0.47,Clear,1
2024-04-21 13:00:00,Ton Duc Thang,15.72,2.1,Rain,1
2024-04-21 14:00:00,Ton Duc Thang,9.1,4.88,Heavy Rain,1
2024-04-21 15:00:00,Ton Duc Thang,27.87,0.44,Clear,1
2024-04-21 16:00:00,Ton Duc Thang,22.24,0.98,Clear,1
2024-04-21 17:00:00,Ton Duc Thang,16.61,1.9,Rain,1
2024-04-21 18:00:00,Ton Duc Thang,23.6,0.83,Clear,1
2024-04-21 19:00:00,Ton Duc Thang,24.61,0.72,Clear,1
2024-04-21 20:00:00,Ton Duc Thang,18.8,1.48,Rain,1
2024-04-21 21:00:00,Ton Duc Thang,20.03,1.28,Rain,1
2024-04-21 22:00:00,Ton Duc Thang,39.04,0.0,Clear,1
2024-04-21 23:00:00,Ton Duc Thang,34.0,0.05,Clear,1
2024-04-22 00:00:00,Ton Duc Thang,37.17,0.0,Clear,0
2024-04-22 01:00:00,Ton Duc Thang,30.93,0.23,Clear,0
2024-04-22 02:00:00,Ton Duc Thang,30.75,0.24,Clear,0
2024-04-22 03:00:00,Ton Duc Thang,36.61,0.0,Clear,0
2024-04-22 04:00:00,Ton Duc Thang,34.78,0.01,Clear,0
2024-04-22 05:00:00,Ton Duc Thang,22.73,0.93,Rain,0
2024-04-22 06:00:00,Ton Duc Thang,34.28,0.04,Clear,0
2024-04-22 07:00:00,Ton Duc Thang,7.79,5.99,Clear,0
2024-04-22 08:00:00,Ton Duc Thang,9.06,4.91,Clear,0
2024-04-22 09:00:00,Ton Duc Thang,7.92,5.86,Clear,0
2024-04-22 10:00:00,Ton Duc Thang,23.92,0.79,Clear,0
2024-04-22 11:00:00,Ton Duc Thang,22.48,0.95,Clear,0
2024-04-22 12:00:00,Ton Duc Thang,18.77,1.48,Clear,0
2024-04-22 13:00:00,Ton Duc Thang,21.1,1.13,Clear,0
2024-04-22 14:00:00,Ton Duc Thang,22.63,0.94,Clear,0
2024-04-22 15:00:00,Ton Duc Thang,22.29,0.98,Clear,0
2024-04-22 16:00:00,Ton Duc Thang,18.2,1.58,Clear,0
2024-04-22 17:00:00,Ton Duc Thang,6.81,7.09,Clear,0
2024-04-22 18:00:00,Ton Duc Thang,3.0,18.29,Rain,0
2024-04-22 19:00:00,Ton Duc Thang,6.22,7.93,Clear,0
2024-04-22 20:00:00,Ton Duc Thang,37.76,0.0,Clear,0
2024-04-22 21:00:00,Ton Duc Thang,35.92,0.0,Clear,0
2024-04-22 22:00:00,Ton Duc Thang,33.98,0.05,Clear,0
2024-04-22 23:00:00,Ton Duc Thang,33.55,0.07,Clear,0
2024-04-23 00:00:00,Ton Duc Thang,21.02,1.14,Rain,0
2024-04-23 01:00:00,Ton Duc Thang,39.17,0.0,Clear,0
2024-04-23 02:00:00,Ton Duc Thang,21.32,1.1,Rain,0
2024-04-23 03:00:00,Ton Duc Thang,33.8,0.06,Clear,0
2024-04-23 04:00:00,Ton Duc Thang,34.99,0.0,Clear,0
2024-04-23 05:00:00,Ton Duc Thang,35.4,0.0,Clear,0
2024-04-23 06:00:00,Ton Duc Thang,33.02,0.1,Clear,0
2024-04-23 07:00:00,Ton Duc Thang,9.4,4.67,Clear,0
2024-04-23 08:00:00,Ton Duc Thang,10.42,4.04,Clear,0
2024-04-23 09:00:00,Ton Duc Thang,4.68,11.11,Rain,0
2024-04-23 10:00:00,Ton Duc Thang,20.71,1.18,Clear,0
2024-04-23 11:00:00,Ton Duc Thang,19.68,1.33,Clear,0
2024-04-23 12:00:00,Ton Duc Thang,8.91,5.02,Heavy Rain,0
2024-04-23 13:00:00,Ton Duc Thang,10.01,4.28,Heavy Rain,0
2024-04-23 14:00:00,Ton Duc Thang,13.47,2.74,Rain,0
2024-04-23 15:00:00,Ton Duc Thang,19.11,1.43,Clear,0
2024-04-23 16:00:00,Ton Duc Thang,21.88,1.03,Clear,0
2024-04-23 17:00:00,Ton Duc Thang,4.31,12.2,Rain,0
2024-04-23 18:00:00,Ton Duc Thang,6.27,7.86,Clear,0
2024-04-23 19:00:00,Ton Duc Thang,7.26,6.55,Clear,0
2024-04-23 20:00:00,Ton Duc Thang,36.5,0.0,Clear,0
2024-04-23 21:00:00,Ton Duc Thang,33.16,0.1,Clear,0
2024-04-23 22:00:00,Ton Duc Thang,36.65,0.0,Clear,0
2024-04-23 23:00:00,Ton Duc Thang,19.44,1.37,Rain,0
2024-04-24 00:00:00,Ton Duc Thang,32.96,0.11,Clear,0
2024-04-24 01:00:00,Ton Duc Thang,31.07,0.22,Clear,0
2024-04-24 02:00:00,Ton Duc Thang,31.39,0.2,Clear,0
2024-04-24 03:00:00,Ton Duc Thang,34.73,0.01,Clear,0
2024-04-24 04:00:00,Ton Duc Thang,34.14,0.04,Clear,0
2024-04-24 05:00:00,Ton Duc Thang,38.14,0.0,Clear,0
2024-04-24 06:00:00,Ton Duc Thang,34.72,0.01,Clear,0
2024-04-24 07:00:00,Ton Duc Thang,3.21,16.98,Heavy Rain,0
2024-04-24 08:00:00,Ton Duc Thang,10.11,4.22,Clear,0
2024-04-24 09:00:00,Ton Duc Thang,8.31,5.51,Clear,0
2024-04-24 10:00:00,Ton Duc Thang,21.26,1.11,Clear,0
2024-04-24 11:00:00,Ton Duc Thang,17.74,1.67,Clear,0
2024-04-24 12:00:00,Ton Duc Thang,20.61,1.2,Clear,0
2024-04-24 13:00:00,Ton Duc Thang,21.75,1.04,Clear,0
2024-04-24 14:00:00,Ton Duc Thang,24.64,0.72,Clear,0
2024-04-24 15:00:00,Ton Duc Thang,24.0,0.79,Clear,0
2024-04-24 16:00:00,Ton Duc Thang,13.46,2.74,Rain,0
2024-04-24 17:00:00,Ton Duc Thang,4.05,13.11,Rain,0
2024-04-24 18:00:00,Ton Duc Thang,3.6,14.94,Rain,0
2024-04-24 19:00:00,Ton Duc Thang,6.67,7.28,Clear,0
2024-04-24 20:00:00,Ton Duc Thang,21.85,1.03,Rain,0
2024-04-24 21:00:00,Ton Duc Thang,33.26,0.09,Clear,0
2024-04-24 22:00:00,Ton Duc Thang,36.71,0.0,Clear,0
2024-04-24 23:00:00,Ton Duc Thang,37.5,0.0,Clear,0
2024-04-25 00:00:00,Ton Duc Thang,32.03,0.16,Clear,0
2024-04-25 01:00:00,Ton Duc Thang,33.3,0.09,Clear,0
2024-04-25 02:00:00,Ton Duc Thang,33.97,0.05,Clear,0
2024-04-25 03:00:00,Ton Duc Thang,32.89,0.11,Clear,0
2024-04-25 04:00:00,Ton Duc Thang,35.28,0.0,Clear,0
2024-04-25 05:00:00,Ton Duc Thang,34.84,0.01,Clear,0
2024-04-25 06:00:00,Ton Duc Thang,33.45,0.08,Clear,0
2024-04-25 07:00:00,Ton Duc Thang,10.01,4.28,Clear,0
2024-04-25 08:00:00,Ton Duc Thang,5.97,8.34,Clear,0
2024-04-25 09:00:00,Ton Duc Thang,5.78,8.66,Clear,0
2024-04-25 10:00:00,Ton Duc Thang,20.64,1.19,Clear,0
2024-04-25 11:00:00,Ton Duc Thang,22.67,0.93,Clear,0
2024-04-25 12:00:00,Ton Duc Thang,20.76,1.18,Clear,0
2024-04-25 13:00:00,Ton Duc Thang,18.93,1.46,Clear,0
2024-04-25 14:00:00,Ton Duc Thang,16.64,1.89,Rain,0
2024-04-25 15:00:00,Ton Duc Thang,22.78,0.92,Clear,0
2024-04-25 16:00:00,Ton Duc Thang,20.03,1.28,Clear,0
2024-04-25 17:00:00,Ton Duc Thang,3.57,15.07,Clear,0
2024-04-25 18:00:00,Ton Duc Thang,3.9,13.67,Clear,0
2024-04-25 19:00:00,Ton Duc Thang,7.51,6.28,Clear,0
2024-04-25 20:00:00,Ton Duc Thang,34.72,0.01,Clear,0
2024-04-25 21:00:00,Ton Duc Thang,36.62,0.0,Clear,0
2024-04-25 22:00:00,Ton Duc Thang,38.31,0.0,Clear,0
2024-04-25 23:00:00,Ton Duc Thang,14.54,2.41,Heavy Rain,0
2024-04-26 00:00:00,Ton Duc Thang,37.72,0.0,Clear,0
2024-04-26 01:00:00,Ton Duc Thang,35.63,0.0,Clear,0
2024-04-26 02:00:00,Ton Duc Thang,33.04,0.1,Clear,0
2024-04-26 03:00:00,Ton Duc Thang,37.59,0.0,Clear,0
2024-04-26 04:00:00,Ton Duc Thang,36.54,0.0,Clear,0
2024-04-26 05:00:00,Ton Duc Thang,31.28,0.2,Clear,0
2024-04-26 06:00:00,Ton Duc Thang,38.45,0.0,Clear,0
2024-04-26 07:00:00,Ton Duc Thang,10.13,4.21,Clear,0
2024-04-26 08:00:00,Ton Duc Thang,8.45,5.39,Clear,0
2024-04-26 09:00:00,Ton Duc Thang,7.1,6.74,Rain,0
2024-04-26 10:00:00,Ton Duc Thang,24.23,0.76,Clear,0
2024-04-26 11:00:00,Ton Duc Thang,18.63,1.51,Clear,0
2024-04-26 12:00:00,Ton Duc Thang,17.62,1.69,Clear,0
2024-04-26 13:00:00,Ton Duc Thang,19.02,1.44,Clear,0
2024-04-26 14:00:00,Ton Duc Thang,18.57,1.52,Clear,0
2024-04-26 15:00:00,Ton Duc Thang,20.27,1.25,Clear,0
2024-04-26 16:00:00,Ton Duc Thang,15.59,2.13,Rain,0
2024-04-26 17:00:00,Ton Duc Thang,6.19,7.97,Clear,0
2024-04-26 18:00:00,Ton Duc Thang,5.68,8.85,Clear,0
2024-04-26 19:00:00,Ton Duc Thang,4.18,12.65,Clear,0
2024-04-26 20:00:00,Ton Duc Thang,30.88,0.23,Clear,0
2024-04-26 21:00:00,Ton Duc Thang,37.07,0.0,Clear,0
2024-04-26 22:00:00,Ton Duc Thang,36.59,0.0,Clear,0
2024-04-26 23:00:00,Ton Duc Thang,26.19,0.58,Rain,0
2024-04-27 00:00:00,Ton Duc Thang,39.35,0.0,Clear,1
2024-04-27 01:00:00,Ton Duc Thang,33.56,0.07,Clear,1
2024-04-27 02:00:00,Ton Duc Thang,36.69,0.0,Clear,1
2024-04-27 03:00:00,Ton Duc Thang,37.31,0.0,Clear,1
2024-04-27 04:00:00,Ton Duc Thang,25.99,0.59,Rain,1
2024-04-27 05:00:00,Ton Duc Thang,34.4,0.03,Clear,1
2024-04-27 06:00:00,Ton Duc Thang,37.37,0.0,Clear,1
2024-04-27 07:00:00,Ton Duc Thang,36.51,0.0,Clear,1
2024-04-27 08:00:00,Ton Duc Thang,35.98,0.0,Clear,1
2024-04-27 09:00:00,Ton Duc Thang,35.16,0.0,Clear,1
2024-04-27 10:00:00,Ton Duc Thang,28.36,0.4,Clear,1
2024-04-27 11:00:00,Ton Duc Thang,22.96,0.9,Clear,1
2024-04-27 12:00:00,Ton Duc Thang,21.48,1.08,Clear,1
2024-04-27 13:00:00,Ton Duc Thang,22.74,0.92,Clear,1
2024-04-27 14:00:00,Ton Duc Thang,25.18,0.67,Clear,1
2024-04-27 15:00:00,Ton Duc Thang,24.95,0.69,Clear,1
2024-04-27 16:00:00,Ton Duc Thang,14.96,2.3,Rain,1
2024-04-27 17:00:00,Ton Duc Thang,24.03,0.78,Clear,1
2024-04-27 18:00:00,Ton Duc Thang,20.3,1.24,Clear,1
2024-04-27 19:00:00,Ton Duc Thang,27.0,0.51,Clear,1
2024-04-27 20:00:00,Ton Duc Thang,22.58,0.94,Clear,1
2024-04-27 21:00:00,Ton Duc Thang,36.57,0.0,Clear,1
2024-04-27 22:00:00,Ton Duc Thang,37.46,0.0,Clear,1
2024-04-27 23:00:00,Ton Duc Thang,15.63,2.12,Heavy Rain,1
2024-04-28 00:00:00,Ton Duc Thang,34.09,0.05,Clear,1
2024-04-28 01:00:00,Ton Duc Thang,30.77,0.24,Clear,1
2024-04-28 02:00:00,Ton Duc Thang,39.24,0.0,Clear,1
2024-04-28 03:00:00,Ton Duc Thang,35.45,0.0,Clear,1
2024-04-28 04:00:00,Ton Duc Thang,36.73,0.0,Clear,1
2024-04-28 05:00:00,Ton Duc Thang,21.27,1.11,Rain,1
2024-04-28 06:00:00,Ton Duc Thang,33.71,0.07,Clear,1
2024-04-28 07:00:00,Ton Duc Thang,31.86,0.17,Clear,1
2024-04-28 08:00:00,Ton Duc Thang,23.44,0.85,Rain,1
2024-04-28 09:00:00,Ton Duc Thang,32.33,0.14,Clear,1
2024-04-28 10:00:00,Ton Duc Thang,27.71,0.45,Clear,1
2024-04-28 11:00:00,Ton Duc Thang,7.48,6.31,Heavy Rain,1
2024-04-28 12:00:00,Ton Duc Thang,21.67,1.05,Clear,1
2024-04-28 13:00:00,Ton Duc Thang,21.05,1.14,Clear,1
2024-04-28 14:00:00,Ton Duc Thang,24.48,0.74,Clear,1
2024-04-28 15:00:00,Ton Duc Thang,21.33,1.1,Clear,1
2024-04-28 16:00:00,Ton Duc Thang,9.3,4.74,Heavy Rain,1
